N,P,K,pH,EC,OC,S,Zn,Fe,Cu,Mn,B
37.91448712848504,137.2767184559976,137.2793765151298,8.443874623825709,0.7178729092394805,1.0258662793413356,60.167356449541806,5.959938999585078,13.232048671709824,1.7694200363093089,9.385904610687549,2.9133499901365427
137.7145735254229,69.0566674280195,26.76308340751539,7.490031888769508,2.042178940917956,0.2962566881107234,23.157355056263373,4.821995164509394,1.656165418064086,3.6224171661836975,22.33916026125054,0.4780388434572574
15.68647242771148,114.93247720266564,78.4753352431055,8.478381424162183,1.6121989016479312,1.7554196854145945,24.76235754135049,9.960857742678048,0.8928763522276189,2.99777242493995,0.1894480003080891,1.823217006730024
48.14064678629183,64.60512693158373,152.39983785098522,4.715886545979985,1.2015360021715913,0.1928507212440264,13.092209918886232,7.040936461035341,49.00555010194688,0.2879907500541215,6.041743148368813,2.6292102886771804
126.11108863590457,11.002944964010936,222.29034113783,8.4638792790583,0.7870094813854154,0.6997419006934906,24.700322490259506,6.09251800650886,31.06749040305412,4.361220996491834,14.062774286855184,1.8436152793449396
61.39325237506932,140.93103262195982,243.31839417465483,5.842908797843334,0.214246403827902,1.7708803456599225,88.47429020293941,8.333349328496153,45.5710975150682,4.04631773834885,22.17193204842849,0.1003403196334272
61.523400767928045,118.47876952090276,37.759641248643945,7.020193947677798,0.8546316777752224,0.3592115694612677,80.11571973694119,8.98518908622196,11.304964327269492,4.991496332437026,16.79630548145535,2.9120114271985265
174.80148055491847,90.6247622080742,78.00295553984078,6.691458999580275,1.8250636588628315,0.1988046471951537,62.762734573452285,7.55935082662458,47.82470567901997,1.896384485454216,12.1720840404618,0.9795557395756316
11.692727938449757,97.02244992090436,232.37950372412348,5.835212332904581,1.5693420623482224,0.2439137103058092,5.583402849390866,7.051378365903438,2.086998296183124,4.568886286033459,11.477150819771351,0.2920471996327554
24.389915022352408,87.69582715141958,123.22166450992376,5.707697417964797,1.3999694780451166,0.1925804556316505,68.44422027083232,7.132219975542877,27.72844409949269,1.1796712457696734,23.815702875309544,2.412270897260936
11.394079148546924,134.13250776970634,126.257414005283,6.717723297309188,1.0567215311448186,0.6603769476989795,16.266819696954165,3.4197433470583096,21.94638072335112,4.189547683025505,3.772560360744005,1.1195765575722656
24.15504352050737,84.11210633766314,197.1809024409911,6.9892125618700565,0.3991791247762933,1.985230381519991,64.7120233778992,2.8340832893343197,3.082413489914671,0.4003946970642401,2.394012793612544,2.2211854411203964
69.36794416883399,81.61832396449275,83.35082250736505,6.921714636864265,1.8418372855085687,1.3168424082101036,24.869398413654466,7.544326312520824,22.884389383174543,3.4203825869060926,10.955865197601929,2.8263638030099902
134.69768936124007,49.78464063148634,247.3013827298752,5.16252608330629,0.6927677800009006,0.8234064650183175,61.05228197379905,7.814480957377365,44.44307349138298,2.9251371793403527,17.713305482706545,0.6574928495168089
198.46148434692745,48.53015490617132,235.52785836469195,5.141736790461686,0.716087071560902,1.7818968224653304,22.61122702990567,6.829590278817923,47.83806135551703,0.5384828292422676,12.79670514676333,1.8354702897426145
171.32783500206617,65.0559561253321,168.44326271502683,4.783744717762482,1.7677814086918275,0.8862903874359541,23.081239034705728,1.140485585781418,7.477374764389934,4.625479817023877,3.8867844668423337,1.1570158709548692
65.28897101928932,90.58753625658636,62.77934892551772,5.640257744813737,2.303801507734305,1.2143651866972365,34.02726479256133,3.86284198640553,3.318925627247014,3.5023470105732986,11.370337635877386,2.184518080860928
168.43346846374945,41.39283946385365,226.2658401355752,5.15539578710583,0.1245794103773597,0.5227376186956475,64.2639761669248,7.419251647119712,5.946469208846484,1.7231398571588217,22.54014823475905,0.7576209157436055
91.0007714759108,68.99270616295055,206.6132728036915,4.604672553351735,0.9553609254760153,0.5167339155280797,64.9868281681641,6.685963170370423,4.4597132103686645,3.31091729582686,1.56354286422729,1.255424792246975
18.38028448127268,85.12058973067329,187.5744918680539,5.137068242538552,1.4153341987804755,0.342878756736905,6.600678041611354,5.334773024420752,13.241601447942642,0.808504411148433,6.339794454414909,2.605580674716233
22.70202544604785,9.629287026505835,39.39026545412106,7.492180353407825,0.2252479116937181,0.9847192624717162,15.794535684872638,9.77239649311387,28.01351836203172,3.1902917367676737,4.281609003963228,0.7015673493279988
161.171699617773,149.36687033292802,129.22029095379207,7.24995544797723,1.731285574960104,0.5983405468449381,15.212325321606778,2.3099592262964155,27.808905524592724,1.867566294499288,2.032737384043497,1.758795467424226
74.40230839387945,60.72030783767673,129.29509953353855,6.751124909944155,1.466248534274596,1.4527374922918377,83.6441878049036,2.519969573723696,22.47863060765801,0.6097689473911542,18.64207570337308,1.8157221426579784
19.338567576443243,75.60536817898407,144.5505339543917,6.943564800565989,1.1115244652176892,1.1337696082821551,88.7980971417489,2.008238354062407,41.005681717497225,4.419111813808926,22.8724458845711,1.7019570687434835
17.450977881463547,25.691525315867047,195.01595827896915,4.936720715536595,1.3670198698768623,0.6534553751803577,88.45918906789552,1.6264900698995717,7.744149997897703,1.6367791178300315,12.984732335301072,2.5617199840825378
121.3233746923864,39.09547715392407,238.06614963046195,6.644668661432464,1.3728565708855374,0.2336777224245835,94.04363586948756,3.0068226142528287,17.09092470087194,3.3625446360101865,8.874412333716435,1.4357557938594472
86.2441458254355,70.58787508172045,128.87936355705332,5.925305173901672,2.349193622748749,1.802344083368698,93.82515255855758,9.694918153201789,7.57036471840977,4.140646385138459,16.21765944625369,0.8475622002311805
51.680768424459465,8.147639171744508,133.60140060912047,6.9412078967154285,1.5841786403248788,1.169596445572545,74.5848608077244,2.151021224697375,28.25315358737692,1.6375084994424205,24.803333453658947,0.3651367759525031
36.74665462016302,126.5952385433787,39.231909674328605,5.7567790137957005,1.5277744822293144,0.3201795023688545,87.77853019038633,6.38250525026513,20.41941080931467,0.5486516867585118,8.733847197066014,2.8637443711851085
30.436088513057577,130.17644868993352,147.29684414264943,5.701584438374755,1.3783827706617535,0.6197834056111878,18.560851515033807,0.8616006819010864,39.97060730891407,2.3942804822394144,2.55033856579491,0.8530061021711051
98.73031938000638,93.41075527863464,115.05389803252254,5.185244505631004,1.7637088499896436,1.60554918955323,90.2276705731356,7.269891063560225,4.25147090029887,3.3041022527781565,20.72457804472099,0.7950668346663045
169.54638828547985,47.10424908899287,157.57955267828086,4.952172134744429,2.4283351436679887,1.9656279918660664,92.08879439433902,1.3884058994639954,12.7517799913386,1.6846980208156088,24.42732749126192,2.992449673471281
120.31701240896908,107.18884844678026,161.10455618935566,7.721374390194848,0.3266682849068935,0.713729404903075,39.1641935733334,9.1666128510805,10.095108504609462,4.565339815396094,12.35259298055947,2.6147318117613536
23.65790392307231,52.65240387127186,116.17455270490866,4.902838320757921,1.8845243675754169,0.2662857435625533,56.23317037012368,0.1462859075623177,4.38868806589842,0.947073457992968,24.56124633512272,1.697270405949424
17.826766388324536,31.934604723270564,127.1236683604184,8.082209144056417,0.7718165264345204,0.6448112675310165,11.702145974478796,1.4929128974099244,36.84062930660741,4.398586563212352,22.29836678750343,0.3104423725688856
12.942694519864531,79.1781699778243,90.3444249348999,7.932751254841225,0.7174519734543111,1.5720895909043535,89.64273146639738,2.631304198595078,16.663455775666186,3.079695030978552,20.28600744238487,2.140379320952225
111.56881365869008,119.24560635409728,159.75994387838315,7.645093252924836,1.545368578807982,1.1002180489126103,21.945557670772622,2.618334443926751,13.956850945285757,1.151942209460626,12.848904819738795,0.8202612365681087
159.54663557087804,120.41128248378622,18.027295163335708,8.087546562483837,1.8123436305343468,0.4727767521601906,44.71294657497843,9.864950943182745,4.67738434441064,1.606579778162163,21.95320723202381,2.770777798923848
43.17706492860145,77.77900609409231,20.440085968754964,7.592483967603663,1.357457120303566,0.7135396093447987,35.83088228748926,5.666275694432473,34.1412184535269,3.2782241811168578,23.12603954910897,2.492082553595328
119.44130082054733,55.13228504709378,39.00687149581444,5.504372628256119,0.1957471737328869,1.30718973606762,94.39561715297522,0.8048847656373644,35.12435300391151,3.645288160874496,1.4742893268006805,2.876038074512921
137.64227157896028,142.4975022105228,236.2321819510729,8.304335525060415,0.565211030804477,0.6451335844751845,58.41755837740971,7.660348982144359,16.347026838075966,1.5760805008812817,9.467975613222343,2.3816788872619483
35.75078191005464,85.4316183194121,10.727579293685974,6.388767945214218,2.127548067898722,0.4003324284043114,82.29572616132873,0.9128384375539702,14.184200063841716,3.0377079616103235,22.01028772091321,1.5400273602907024
149.6124419474835,127.75269592013152,145.34252446428476,7.052241525654195,0.7893912614440723,1.9934413372889688,45.63205718594816,4.63272846408039,22.7150575589588,1.0316452153141995,23.112852206029977,1.5662718747944764
154.9062202798405,49.51935596023068,168.76389999509004,4.843147921602407,0.5324713441980468,1.6582297394287586,99.69571022948898,5.758953203382347,39.60783144077972,4.203495753918834,5.920999352990376,2.387369809527201
131.73510048502828,12.253096863365585,31.94841122680323,4.753553005836341,0.5338360371623315,0.995991515118426,99.93217866512003,5.817233468967478,44.97230758850176,3.0062462345721457,0.8818838284667518,2.0248237427765674
93.45271630153044,107.45173654052914,89.80656648659314,4.561357117673055,2.3196912199692856,0.7220510120808853,55.94890412115567,0.2839069422463486,33.64091473940893,2.9068462516588123,4.270417518883789,1.670003929414794
17.593847649743296,56.46443495019892,231.6304496199348,6.036192791353345,0.6603403371736695,1.3504715059405643,71.58357370270828,7.735950211198789,37.71579694761239,1.56381495847598,3.590685541289862,0.8236845532466651
127.94022753945798,111.28752761045276,212.41282792303585,7.351856254307066,0.3237056556703259,0.1565036015652112,25.90424782515494,9.774137400123442,34.52798462052802,3.495207392962614,20.874504253954765,0.5027698006176434
48.05441353635496,79.28525975663744,142.71625525654468,7.228372682894198,2.2839999996558062,1.4088922794355536,25.582194602627148,8.283269689980163,16.402937258707823,3.2907893816489246,0.6506132174683592,1.6381558245670866
176.67813728121283,57.70233076940882,148.40109708539342,5.184919259453388,2.2961897699197,0.1123037865281011,65.07003224351615,3.5099900425210504,44.95766949603784,4.246765768265975,0.9996658219179808,1.7569371107925005
78.46910963713206,52.80797042054392,214.0547724869198,5.5214116534708,0.4443762128275934,0.9044019175040502,99.34133755206696,8.724353320405143,4.994288117003367,3.293813731752338,24.79172709085648,2.062174766570608
172.493576408863,102.16987019354552,64.40376165384237,7.624641894898938,1.73094778644519,0.7136970025807358,73.98489640209411,2.747301184273843,5.086644939892421,2.456624631334941,19.238512200469675,2.734776827983345
66.57334482500707,6.375445666385243,102.50244067435597,6.465165690180896,1.0081267746452858,0.4253689266406529,74.5065887571123,4.753583460392516,40.33860808667738,1.3755067194381376,12.684202926483248,0.8817581069494126
68.42320316782056,112.74089025602972,90.1172797941792,5.767275482824987,0.7524044793326898,0.4034364765956556,61.65815907390885,3.374972928142965,38.81354676103413,2.9049975285737184,17.581685596142925,1.6227565714666503
149.08703203955596,125.35727767087108,48.48693839088999,8.24335354950249,2.126392602436646,1.0454817106096226,44.17486405755477,2.53806638225466,2.1750622308717817,4.445127222244269,13.374616425283486,2.060641130083457
75.22793863501127,81.97456467358393,21.664908414076464,8.319441172076388,1.6076718649102746,1.53280773859631,50.56143808155197,0.2526344195992332,43.58327723808744,1.4924209343643864,8.188376334453675,0.5239470078294582
105.3621049014719,82.09167841494295,32.419439926799924,4.70748172284264,2.065404208819,1.1259434364516523,94.82852572672024,1.584832651721867,40.58212962197236,2.4961647476383697,22.79075010445692,1.831664778856117
77.37237211094373,68.77829506606847,239.29275365007797,5.069842985041601,0.8531932145068376,1.9043898433879367,29.82977669729416,2.468816791613689,42.43408643174504,4.801708791549298,18.490756343836573,1.98212437598504
105.26467853887767,127.33798878107424,193.81416375940572,8.08174954200126,1.844168005456755,1.6790775766406796,91.67695854716412,8.516166357911317,1.6336270741675836,1.2795836459912375,22.94583164920884,2.6523570985027654
53.2864319065896,54.83101784074604,33.69403853186617,5.222722752556336,1.5238964676309217,1.1663791302976363,27.721180930857223,2.9007934167785825,6.022691004635331,0.7495145078039048,7.030078047765571,2.3805505928884303
81.9206378009352,149.0079527228519,46.39003890336397,8.126489460147178,2.282311187738941,1.3496605681452598,87.21398540118204,6.358005697553359,7.396386390707866,3.29936641456622,16.609164916817278,0.289793701265967
17.254695181478297,13.403726771113528,111.67591002589464,4.858140388491355,0.3734201353307192,0.9845402485784636,31.70927478938945,4.272172969641679,20.94036161742048,0.923462192899269,24.26944740803652,2.9792608546024533
196.0860447299932,10.185346431098498,200.71124056868928,7.274179166651852,1.4533096275483657,1.1434138737899844,77.64122238042414,1.4212504544883604,20.420426037817435,1.7306260590163278,15.8978754395266,2.9006215143701604
117.5208037268782,125.62362613156763,205.95906170562264,5.896023937422696,2.178979115773248,1.891346368936752,5.849405215747494,8.804504695744825,49.57765964793503,0.6616679466088587,18.492496141021785,1.5835832923510595
93.11316020597091,95.92220515716696,56.65954102746181,4.823065730070158,1.244107392731063,1.9059674877298955,2.8208512523726954,2.5803203334765903,44.58953761518352,4.979833787731435,22.74989891728768,1.1424343330223046
52.95962950249997,23.29119145673076,165.56215259678024,6.038292417507208,0.160719878595911,1.0830116391817657,11.443855329580774,4.225511378400769,3.030911805618683,3.0907481832547106,17.005063336168302,1.6110400996427718
67.23103953559945,17.13980268281818,32.830477816446894,7.659544207743647,1.9993851336333688,1.393085338329742,70.3193394041739,1.3970506588914893,13.960751980343408,3.18221939707194,22.96850069673552,2.441877858860664
113.08003180157064,129.07332877402865,76.15747163211981,7.628915440771102,0.1614098830046785,0.8796374397351311,19.713055031271427,9.982105283204616,17.45255492726001,1.5849549320637228,14.704926538667912,0.986930405348775
140.93320940738002,48.46830575682517,146.17100816592074,7.501466036552653,0.6785524447167423,0.8527901550152481,42.09077191907519,8.587190320389956,9.5717658159387,4.535533807772108,8.552858191152815,1.9742767141055004
177.88731168995912,13.42088442844802,167.53856859408964,8.33518038088664,1.7873789026436553,0.6736661159781253,48.53686138733803,5.117895747672865,11.985685878258405,2.3797584053599974,24.991684153289864,1.072014050434511
67.80486635838399,55.70437430425641,126.16135867715046,6.9483071385016455,2.171383905633146,0.4049886103785416,46.4895402682396,8.107147116219613,47.99760007943808,3.265854854030364,4.228106513198866,2.5822170803468008
102.336235823786,135.28187699163232,208.95969607570584,4.761494281785215,1.9585834942432288,0.8034259674662145,83.47701410003158,6.001213737244314,2.948063238622048,3.328159701538731,3.701649887532028,1.476849171492307
71.91584609214087,28.254932262670923,63.522730906182815,5.886958163211166,1.2510266688658187,0.1264430982217204,38.50515794333679,7.046921900558057,6.829822172113584,2.8212227178071463,13.152817994775804,0.1072756992171521
135.21220975716977,23.16573684092661,194.8143350470476,7.652241783851636,2.397533534502803,0.3515601663946127,4.103283809791147,7.170069669495174,13.118705926573536,4.1292406584342745,3.765793528331885,1.6998006416107438
195.80979411708591,149.7077268813257,239.81432678761752,6.403486785823462,0.1834422475149876,1.212857701440346,33.542317701387915,0.415589688971079,32.778171963351234,4.913195919246707,8.252931617768489,2.493278622192412
111.08784399055536,102.25363716140257,66.94046661364894,7.703590630665671,1.9624158912209408,0.8558149013197361,46.92200362994125,4.19264077001182,38.52572954653048,3.794446147061324,6.499674005091078,2.746233200305394
67.24131376699862,56.19940492894,108.88893363772402,5.421238308345213,1.7717781639809689,0.910547499531942,3.257428983315471,3.677074948620219,9.500199451445644,3.8461872816122473,3.5452926735318977,2.1242305672483206
62.98787221452724,138.93875154374396,77.09203606667246,7.436715263620059,1.6848784602722102,0.5968368248381638,97.38042930468956,4.946070897649389,21.37483945652652,4.663293361798879,22.022485735229683,0.6000511564248215
174.55832696651493,119.5169884470885,69.60761475692007,5.878371240932669,0.1827702074367211,1.750011743018313,31.65349195553087,1.058065130263403,10.803851737678317,2.139115954280815,15.944995795097633,0.1903453155176137
141.47411397119535,33.38071226409068,118.80023896760773,8.318418811121324,2.3525693560058563,1.6171677355541842,17.347771860872488,3.862805806573418,23.49196355677316,0.4854749779663792,6.359011871418872,2.9731590857899013
113.9283363334713,116.03532183780452,194.4420262326637,8.318857470621186,1.4138299279620656,0.1771625580550228,15.834507481353798,1.398930679794365,18.01183726527677,3.736734552098788,0.2355746901525658,1.048721949181286
23.795353531210104,67.14666719748719,201.575830131404,8.435711316257043,0.3005091149461217,0.8891192054930841,63.1972623076251,2.5814372634693856,24.966571830824066,2.4836180394887903,24.431788502331564,1.5304862870114464
132.0861812791455,146.2796851828434,172.7020335800097,7.519602176163957,2.406271691916777,1.1074826460860383,37.40276877609146,6.600077349986886,6.045456085260868,4.1057367419879816,16.95216236695976,2.8658233450133337
152.99005016084598,54.27441968970126,75.80034662918197,8.2303919871295,1.868686854292354,0.5309661142296009,40.488192172866114,1.431349381874548,18.08625663482357,4.17038455678491,17.97434037075089,1.2204382367953714
19.087953308598145,18.63179246290084,116.05034176498278,5.722993031394699,1.8479043714760792,1.7319780667124085,20.964163264279943,6.858458405520914,43.045455675808185,1.2887059887806545,3.9815474442734,1.9509829292251464
122.05699418380564,69.79046968218455,66.17590779525773,4.945755595502085,1.5329443387519714,0.9881430124071592,28.060394209604198,1.6721029150649842,35.25484477787364,2.500788391905641,3.521311527744244,1.283990583639813
156.4116077365044,34.54437782872404,89.23236111185851,6.339642414480812,2.2679251986231144,1.749637787060909,22.473454695722022,1.426545429223924,35.890233119885885,4.084746639709982,14.830364600929077,1.3787323785976644
167.6723811283482,40.9959801990339,125.94755844474028,8.041363803389872,1.4002694645989926,1.7256103512961298,28.73064484604774,1.8011936614604327,45.08464926128289,3.915346322880505,24.56818444721065,0.2293001592967175
14.792948746265727,102.72434544075168,184.95559952899677,6.145163814763199,2.475485860257954,0.9247777182146532,4.68621359544355,5.330070735729656,6.26250876879327,2.268447226954974,13.358381133977868,0.5724347919728519
24.05557120822786,128.1022060765568,155.72429731884435,5.801735027363545,0.7758927238938425,1.3335844387241649,13.112183863654792,7.599240346370468,39.90770841938384,2.556928249621778,8.372759092037727,2.528831125425009
113.19043287380988,134.59347230592897,19.483554832342698,7.47457373643296,2.02905352324551,1.6620657918015478,7.115246989234487,3.563345650516047,15.568141294509708,4.595957000989483,11.70459637929945,0.6259316668090976
177.082880568523,34.735296617395804,188.84873230231136,5.674846751136887,0.4752428230619914,1.0210750643308928,54.01397978874071,2.918703065674175,6.74144035791845,3.580749637520721,18.26015580897068,1.458202854790103
124.68943211247496,15.17669590843404,57.24027583515013,5.81805687943387,0.3540035546157436,0.1944244576461381,24.11823850640128,1.885842007305724,4.899667659130536,3.948467687932385,13.74703761954356,0.1937642932048167
20.86710858782235,43.51687888215649,162.00356340647738,6.8962500532446365,2.2849850153874645,1.7838746779998016,7.838954657876097,3.803405230044923,10.52385802865882,4.076954096470737,2.3011438431641187,1.3534049819486589
128.8558019166138,59.47673412907148,167.96747486115828,6.933767460922098,0.2995322633944585,0.6019651492171073,15.56971309289937,6.091374952435192,37.52967500673114,4.988734148390588,23.14246416893468,1.7360569263625143
102.70543103325709,17.52259270506968,111.87662728724214,7.198450505967504,0.1166183129549258,1.6258474664724945,75.3598096415231,6.133705167081944,13.8027736276825,4.752405658761907,22.487450243231805,0.3359015875649504
150.77005296677433,83.14879050991607,17.242884405958165,5.65886367673727,2.047585449948656,0.3503315162231579,91.68374870774473,3.796103854598048,2.9216477552902105,3.2681612769724024,6.473201189585204,0.6316496253435726
73.25321031531263,114.0432522169898,107.0172590564064,6.980730526075243,1.5266456822713623,0.8481634685169794,9.904710852752167,5.201336159549218,35.07506382126478,1.5120621701001298,11.422334216650276,2.6031399686872567
81.03005325785954,63.11985827441756,48.15218611098821,5.558256909659302,2.013047975468238,1.952072165301021,66.4562601255341,9.868318173767046,31.1293556746794,3.517468800537039,9.66881285327178,1.164624368318718
43.7432923201365,134.94135149887848,77.86301461955995,4.963536922906568,2.0088733979299027,1.5198671162096968,32.65946194153744,2.090857308570297,39.21043596344613,2.750957091340204,14.397065345412196,1.100514886933384
155.99383592207778,34.62051983916097,247.3675316217129,6.303114158300707,1.0916484011944785,1.4590890722247811,70.71894979025492,5.019710150899441,21.29561936072578,0.9560512938234826,6.997953333150988,0.1031347155583221
172.90372689273406,73.61296369476243,132.08542645464905,7.027283229459332,2.1317213239322985,1.1753152482562856,90.87678129440305,2.7849432982910565,24.50307774549368,1.3075926016530652,2.557555250440145,1.113752654684584
72.66693221157922,11.57615861476727,87.03770147198108,6.507067683136015,0.896519771008827,1.46045166787003,56.69716622446818,9.517877258948468,11.378051291052696,3.548151534331348,16.956379229925883,1.0189465391077486
21.122936956270383,119.37495218703366,204.79398019047355,8.23866534932463,0.6036433081446795,1.9740306810229025,67.12202988570486,8.978680255597043,3.515085080710905,1.9994405008746603,10.838569002988187,2.0971747701675367
164.32740806110556,141.96561235344495,166.69080135626066,6.043692146222249,1.4873480354855322,1.3727468807509473,86.93891532080534,7.875806120307911,12.322657588331976,0.1414856922042071,23.480758358915093,2.3649175376340263
46.09944482587036,139.40736093086116,176.6208321124577,7.003994025412602,1.8607735862970136,1.8481030759646224,57.41557334817744,2.796544909952749,15.525686978544565,4.21472590262577,20.070129614211453,1.4717432221796602
75.08527251387345,114.22062740318154,229.5694378386084,8.228550107361407,2.4952774605270176,0.4115684080950318,80.70671587235356,8.602231822998933,39.31825370649101,0.8956750053209678,11.080061124387438,0.97679539048643
89.15934618036975,98.42679613463098,97.54271264929132,8.165190988626318,2.3956553421436046,1.9797768268549008,8.163937182538104,1.360670957589553,3.61401116136853,2.274329106167598,11.42192849095616,1.4552327974811157
70.52121606485946,63.52751455579259,63.91276284675782,8.235473494506378,1.644160309588128,0.6607197497112546,24.82444402392289,2.5623938562966995,41.48897013148903,0.95761967308512,13.16297004058551,0.5980497120641283
195.5132839921417,127.44028037584428,186.54749789349347,7.397085842640014,1.4366967794125265,0.5097547912997845,9.73407534460858,4.63630472103901,38.75502053946685,1.9580057449449235,12.824723113219456,0.731192723944403
86.37709361472393,118.463615329134,62.85879569353085,5.060324831602372,1.6351783614434474,1.1471485040954488,41.37586084694078,5.999082039811342,34.40527396352503,1.8115497264931455,22.464934498549937,2.932535024587919
110.94894605398098,73.48234841396679,119.77653260794,7.166718560935017,0.7871296756541869,1.944308750812394,10.278886039797245,8.344756159793793,26.91264212521748,2.6797625617092424,17.101680839230667,0.1778798804945954
114.04360380418431,9.45929238993938,192.20231128438755,6.290973226193916,2.4658727960126865,0.5977970810941174,89.63716746672831,8.863001843879493,12.487121398528494,1.9625198064141267,21.68231722162713,1.107592702347559
134.98801323951062,142.77257523507063,174.3603696420478,5.560991249873282,1.5892655547193912,1.38874430105736,9.747774182894798,7.287982215613399,15.796899925480888,4.443045306410782,15.550502815023052,2.048479488977179
156.745494025797,70.13756466399677,128.24242383189085,8.44693273893635,2.4444578695204333,1.8130181437095036,60.04756693804039,6.459864131757803,28.904597864649265,2.268566012758452,22.360841197543248,1.847453837207507
170.75252721558155,83.55946764600591,48.61576706857911,5.872776269869164,0.9704034609528076,0.1914949070756383,47.46746157977256,4.705397044111648,30.57217828766011,3.750604196204142,10.434203113457809,0.1659972013507625
39.993525523003576,137.16635353350668,143.68369048399992,5.395728577770949,1.4278176141838823,0.2284426632860367,46.41132097168407,4.379969111942762,36.5211481873928,0.2725123009883283,16.720302647636395,0.3730548024252984
93.99533261408668,112.49426222143543,234.05401054002616,5.979151790085302,2.084948176781502,1.873962325751972,66.99319624471543,0.8698786431471853,3.6958769948115897,4.141910478207156,13.979746103482592,1.3211311633684033
165.444013230283,9.763038469892573,17.971537734115792,8.048506450046514,1.3177159998383847,1.246140679083351,39.84573814150199,3.503602354659985,14.204574294406726,2.11392861642156,11.910690024950997,0.3577348533377333
68.55514142357282,101.13731182885172,136.53351583741645,7.670876447337321,1.98663434678787,1.8423243518944907,80.126547505916,5.752678859332522,14.735125265512083,1.855857907385932,9.37152820924203,1.0892024656959485
41.78097278638237,95.65764070713615,164.75664366415586,5.586011381187523,0.3305761726149196,0.1632859806707586,30.92278813211984,9.142714874013317,39.75097513490216,4.044885119695786,0.2885589511813028,1.1596120945712585
181.3248382754646,54.39608671338328,78.96421376331443,8.015943172676298,1.3356489093303074,0.2399472335261312,30.87116100788901,1.2495621017969938,45.63870168790797,0.3279603287548774,17.20594641752144,1.140504075263726
20.10759062147648,69.38134290649052,240.4802569705529,6.50260416064731,1.0236688110030832,0.1974302283712627,65.73435557528083,4.486957955313407,42.19435974259632,2.46774506345522,21.406048662323077,2.98747509804206
12.691160847057196,42.4176074522321,141.73160984513402,5.473859176641126,1.5998691331262718,0.4653550088655936,60.71495990585126,0.9721397939330828,8.90016495415309,4.89841703191708,18.670993976438574,1.5956073804254025
154.6840954685594,6.332419257753158,47.50180518553471,7.790548612416586,2.324539260584455,0.6527789915159768,57.58706703147901,7.360317993095984,6.619036258839835,2.8297180243683777,22.68923701321169,0.154735403931015
171.82643022243917,26.707782680435745,64.47635585737058,7.932398011086287,1.1922611655673685,0.7603115516221657,41.8308142147282,3.5897430276064397,48.2209034346223,4.486722906482492,16.602633593476458,1.2001992420387262
